,name,stationid,lat,lon,Unnamed: 0,End Date,counts
35239,"Shoreditch Court, Haggerston",698,51.53908372,-0.070329419,19772,2021-01-02 11:00:00,4
35240,"Shoreditch Court, Haggerston",698,51.53908372,-0.070329419,20438,2021-01-02 12:00:00,2
35241,"Shoreditch Court, Haggerston",698,51.53908372,-0.070329419,20919,2021-01-02 13:00:00,3
35242,"Shoreditch Court, Haggerston",698,51.53908372,-0.070329419,21689,2021-01-02 14:00:00,2
35243,"Shoreditch Court, Haggerston",698,51.53908372,-0.070329419,22482,2021-01-02 15:00:00,1
35244,"Shoreditch Court, Haggerston",698,51.53908372,-0.070329419,22814,2021-01-02 16:00:00,3
35245,"Shoreditch Court, Haggerston",698,51.53908372,-0.070329419,23415,2021-01-02 17:00:00,2
35246,"Shoreditch Court, Haggerston",698,51.53908372,-0.070329419,23963,2021-01-02 18:00:00,1
35247,"Shoreditch Court, Haggerston",698,51.53908372,-0.070329419,27556,2021-01-03 13:00:00,1
35248,"Shoreditch Court, Haggerston",698,51.53908372,-0.070329419,28162,2021-01-03 14:00:00,1
35249,"Shoreditch Court, Haggerston",698,51.53908372,-0.070329419,28730,2021-01-03 15:00:00,1
35250,"Shoreditch Court, Haggerston",698,51.53908372,-0.070329419,29168,2021-01-03 16:00:00,1
35251,"Shoreditch Court, Haggerston",698,51.53908372,-0.070329419,29544,2021-01-03 17:00:00,1
35252,"Shoreditch Court, Haggerston",698,51.53908372,-0.070329419,34941,2021-01-04 17:00:00,2
35253,"Shoreditch Court, Haggerston",698,51.53908372,-0.070329419,35628,2021-01-04 18:00:00,1
35254,"Shoreditch Court, Haggerston",698,51.53908372,-0.070329419,35808,2021-01-04 19:00:00,2
35255,"Shoreditch Court, Haggerston",698,51.53908372,-0.070329419,36353,2021-01-04 21:00:00,2
35256,"Shoreditch Court, Haggerston",698,51.53908372,-0.070329419,36926,2021-01-05 02:00:00,1
35257,"Shoreditch Court, Haggerston",698,51.53908372,-0.070329419,38023,2021-01-05 09:00:00,2
35258,"Shoreditch Court, Haggerston",698,51.53908372,-0.070329419,39208,2021-01-05 12:00:00,1
35259,"Shoreditch Court, Haggerston",698,51.53908372,-0.070329419,39583,2021-01-05 13:00:00,1
35260,"Shoreditch Court, Haggerston",698,51.53908372,-0.070329419,41091,2021-01-05 17:00:00,1
35261,"Shoreditch Court, Haggerston",698,51.53908372,-0.070329419,41330,2021-01-05 18:00:00,2
35262,"Shoreditch Court, Haggerston",698,51.53908372,-0.070329419,41722,2021-01-05 19:00:00,2
35263,"Shoreditch Court, Haggerston",698,51.53908372,-0.070329419,42162,2021-01-05 20:00:00,1
35264,"Belford House, Haggerston",699,51.5366541,-0.07023031,210,2020-12-30 04:00:00,1
35265,"Belford House, Haggerston",699,51.5366541,-0.07023031,1178,2020-12-30 10:00:00,2
35266,"Belford House, Haggerston",699,51.5366541,-0.07023031,2387,2020-12-30 12:00:00,1
35267,"Belford House, Haggerston",699,51.5366541,-0.07023031,2969,2020-12-30 13:00:00,1
35268,"Belford House, Haggerston",699,51.5366541,-0.07023031,3269,2020-12-30 14:00:00,3
35269,"Belford House, Haggerston",699,51.5366541,-0.07023031,3980,2020-12-30 15:00:00,2
35270,"Belford House, Haggerston",699,51.5366541,-0.07023031,5212,2020-12-30 17:00:00,1
35271,"Belford House, Haggerston",699,51.5366541,-0.07023031,5652,2020-12-30 18:00:00,1
35272,"Belford House, Haggerston",699,51.5366541,-0.07023031,6341,2020-12-30 20:00:00,1
35273,"Belford House, Haggerston",699,51.5366541,-0.07023031,7106,2020-12-31 03:00:00,1
35274,"Belford House, Haggerston",699,51.5366541,-0.07023031,7640,2020-12-31 08:00:00,1
35275,"Belford House, Haggerston",699,51.5366541,-0.07023031,8716,2020-12-31 11:00:00,1
35276,"Belford House, Haggerston",699,51.5366541,-0.07023031,10259,2020-12-31 14:00:00,1
35277,"Belford House, Haggerston",699,51.5366541,-0.07023031,10799,2020-12-31 15:00:00,1
35278,"Belford House, Haggerston",699,51.5366541,-0.07023031,11158,2020-12-31 16:00:00,2
35279,"Belford House, Haggerston",699,51.5366541,-0.07023031,12710,2020-12-31 20:00:00,2
35280,"Belford House, Haggerston",699,51.5366541,-0.07023031,13656,2021-01-01 00:00:00,2
35281,"Belford House, Haggerston",699,51.5366541,-0.07023031,15823,2021-01-01 13:00:00,2
35282,"Belford House, Haggerston",699,51.5366541,-0.07023031,16868,2021-01-01 15:00:00,1
35283,"Belford House, Haggerston",699,51.5366541,-0.07023031,20605,2021-01-02 12:00:00,1
35284,"Belford House, Haggerston",699,51.5366541,-0.07023031,21833,2021-01-02 14:00:00,1
35285,"Belford House, Haggerston",699,51.5366541,-0.07023031,21950,2021-01-02 15:00:00,7
35286,"Belford House, Haggerston",699,51.5366541,-0.07023031,22940,2021-01-02 16:00:00,2
35287,"Belford House, Haggerston",699,51.5366541,-0.07023031,23568,2021-01-02 17:00:00,1
35288,"Belford House, Haggerston",699,51.5366541,-0.07023031,24068,2021-01-02 19:00:00,3
35289,"Belford House, Haggerston",699,51.5366541,-0.07023031,26457,2021-01-03 11:00:00,1
35290,"Belford House, Haggerston",699,51.5366541,-0.07023031,27557,2021-01-03 13:00:00,1
35291,"Belford House, Haggerston",699,51.5366541,-0.07023031,27696,2021-01-03 14:00:00,6
35292,"Belford House, Haggerston",699,51.5366541,-0.07023031,28444,2021-01-03 15:00:00,3
35293,"Belford House, Haggerston",699,51.5366541,-0.07023031,29169,2021-01-03 16:00:00,1
35294,"Belford House, Haggerston",699,51.5366541,-0.07023031,29374,2021-01-03 17:00:00,2
35295,"Belford House, Haggerston",699,51.5366541,-0.07023031,30106,2021-01-03 19:00:00,1
35296,"Belford House, Haggerston",699,51.5366541,-0.07023031,31824,2021-01-04 08:00:00,1
35297,"Belford House, Haggerston",699,51.5366541,-0.07023031,33466,2021-01-04 13:00:00,1
35298,"Belford House, Haggerston",699,51.5366541,-0.07023031,34658,2021-01-04 16:00:00,1
35299,"Belford House, Haggerston",699,51.5366541,-0.07023031,35809,2021-01-04 19:00:00,2
35300,"Belford House, Haggerston",699,51.5366541,-0.07023031,39209,2021-01-05 12:00:00,1
35301,"Belford House, Haggerston",699,51.5366541,-0.07023031,39584,2021-01-05 13:00:00,1
35302,"Belford House, Haggerston",699,51.5366541,-0.07023031,39944,2021-01-05 14:00:00,1
35303,"Belford House, Haggerston",699,51.5366541,-0.07023031,40888,2021-01-05 17:00:00,2
35304,"Belford House, Haggerston",699,51.5366541,-0.07023031,41331,2021-01-05 18:00:00,2
35305,"Belford House, Haggerston",699,51.5366541,-0.07023031,41723,2021-01-05 19:00:00,2
35306,"Belford House, Haggerston",699,51.5366541,-0.07023031,42509,2021-01-05 22:00:00,1
35307,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,2072,2020-12-30 12:00:00,3
35308,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,2657,2020-12-30 13:00:00,3
35309,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,3544,2020-12-30 14:00:00,1
35310,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,3981,2020-12-30 15:00:00,2
35311,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,4727,2020-12-30 16:00:00,1
35312,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,5213,2020-12-30 17:00:00,1
35313,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,5471,2020-12-30 18:00:00,2
35314,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,7038,2020-12-31 01:00:00,1
35315,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,8522,2020-12-31 11:00:00,2
35316,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,8895,2020-12-31 12:00:00,3
35317,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,9549,2020-12-31 13:00:00,2
35318,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,10260,2020-12-31 14:00:00,1
35319,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,10800,2020-12-31 15:00:00,1
35320,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,12570,2020-12-31 19:00:00,1
35321,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,12869,2020-12-31 20:00:00,1
35322,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,12981,2020-12-31 21:00:00,2
35323,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,13449,2020-12-31 23:00:00,2
35324,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,14929,2021-01-01 10:00:00,1
35325,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,15713,2021-01-01 13:00:00,3
35326,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,16139,2021-01-01 14:00:00,3
35327,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,16705,2021-01-01 15:00:00,2
35328,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,17310,2021-01-01 16:00:00,1
35329,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,18902,2021-01-02 02:00:00,2
35330,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,20117,2021-01-02 11:00:00,1
35331,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,20606,2021-01-02 12:00:00,1
35332,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,21034,2021-01-02 13:00:00,2
35333,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,21690,2021-01-02 14:00:00,2
35334,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,22483,2021-01-02 15:00:00,1
35335,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,22722,2021-01-02 16:00:00,4
35336,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,23569,2021-01-02 17:00:00,1
35337,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,24142,2021-01-02 19:00:00,2
35338,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,24445,2021-01-02 20:00:00,2
35339,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,24801,2021-01-02 21:00:00,1
35340,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,25273,2021-01-03 01:00:00,1
35341,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,26276,2021-01-03 11:00:00,2
35342,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,27277,2021-01-03 13:00:00,3
35343,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,27748,2021-01-03 14:00:00,5
35344,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,28354,2021-01-03 15:00:00,4
35345,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,28992,2021-01-03 16:00:00,2
35346,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,29276,2021-01-03 17:00:00,3
35347,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,30498,2021-01-03 21:00:00,1
35348,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,30853,2021-01-04 01:00:00,1
35349,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,32781,2021-01-04 11:00:00,1
35350,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,33258,2021-01-04 13:00:00,2
35351,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,33623,2021-01-04 14:00:00,2
35352,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,34659,2021-01-04 16:00:00,1
35353,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,34814,2021-01-04 17:00:00,3
35354,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,36003,2021-01-04 19:00:00,1
35355,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,36854,2021-01-05 00:00:00,1
35356,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,38528,2021-01-05 10:00:00,1
35357,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,39210,2021-01-05 12:00:00,1
35358,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,39945,2021-01-05 14:00:00,1
35359,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,40283,2021-01-05 15:00:00,1
35360,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,40464,2021-01-05 16:00:00,2
35361,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,41092,2021-01-05 17:00:00,1
35362,"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,41551,2021-01-05 18:00:00,1
35363,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,61,2020-12-30 00:00:00,1
35364,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,115,2020-12-30 01:00:00,1
35365,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,317,2020-12-30 06:00:00,1
35366,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,1089,2020-12-30 10:00:00,3
35367,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,2073,2020-12-30 12:00:00,3
35368,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,2498,2020-12-30 13:00:00,5
35369,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,3036,2020-12-30 14:00:00,8
35370,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,3982,2020-12-30 15:00:00,2
35371,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,4190,2020-12-30 16:00:00,9
35372,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,4919,2020-12-30 17:00:00,3
35373,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,5358,2020-12-30 18:00:00,3
35374,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,6049,2020-12-30 19:00:00,1
35375,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,6342,2020-12-30 20:00:00,1
35376,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,7937,2020-12-31 09:00:00,1
35377,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,8344,2020-12-31 11:00:00,5
35378,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,8896,2020-12-31 12:00:00,3
35379,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,9734,2020-12-31 13:00:00,1
35380,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,10083,2020-12-31 14:00:00,2
35381,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,10801,2020-12-31 15:00:00,1
35382,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,11350,2020-12-31 16:00:00,1
35383,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,11501,2020-12-31 17:00:00,3
35384,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,12219,2020-12-31 18:00:00,1
35385,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,12928,2020-12-31 21:00:00,3
35386,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,14930,2021-01-01 10:00:00,1
35387,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,15195,2021-01-01 11:00:00,1
35388,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,15373,2021-01-01 12:00:00,2
35389,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,15824,2021-01-01 13:00:00,2
35390,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,16426,2021-01-01 14:00:00,1
35391,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,16551,2021-01-01 15:00:00,4
35392,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,16911,2021-01-01 16:00:00,8
35393,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,17668,2021-01-01 17:00:00,1
35394,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,20439,2021-01-02 12:00:00,2
35395,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,20705,2021-01-02 13:00:00,7
35396,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,21691,2021-01-02 14:00:00,2
35397,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,21880,2021-01-02 15:00:00,12
35398,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,22815,2021-01-02 16:00:00,3
35399,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,23225,2021-01-02 17:00:00,4
35400,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,23786,2021-01-02 18:00:00,2
35401,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,24291,2021-01-02 19:00:00,1
35402,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,25173,2021-01-03 00:00:00,2
35403,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,25475,2021-01-03 07:00:00,1
35404,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,25499,2021-01-03 08:00:00,2
35405,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,25631,2021-01-03 09:00:00,2
35406,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,26046,2021-01-03 10:00:00,1
35407,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,26277,2021-01-03 11:00:00,2
35408,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,27278,2021-01-03 13:00:00,3
35409,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,27749,2021-01-03 14:00:00,5
35410,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,28580,2021-01-03 15:00:00,2
35411,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,28781,2021-01-03 16:00:00,6
35412,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,29852,2021-01-03 18:00:00,1
35413,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,30325,2021-01-03 20:00:00,1
35414,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,31419,2021-01-04 07:00:00,1
35415,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,31825,2021-01-04 08:00:00,1
35416,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,32186,2021-01-04 09:00:00,1
35417,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,32482,2021-01-04 10:00:00,1
35418,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,32922,2021-01-04 12:00:00,2
35419,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,33467,2021-01-04 13:00:00,1
35420,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,33513,2021-01-04 14:00:00,4
35421,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,33831,2021-01-04 15:00:00,6
35422,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,34229,2021-01-04 16:00:00,7
35423,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,35144,2021-01-04 17:00:00,1
35424,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,35236,2021-01-04 18:00:00,4
35425,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,35810,2021-01-04 19:00:00,2
35426,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,36070,2021-01-04 20:00:00,3
35427,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,36489,2021-01-04 21:00:00,1
35428,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,37448,2021-01-05 07:00:00,1
35429,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,37838,2021-01-05 08:00:00,1
35430,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,38529,2021-01-05 10:00:00,1
35431,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,38920,2021-01-05 12:00:00,3
35432,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,39253,2021-01-05 13:00:00,4
35433,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,39946,2021-01-05 14:00:00,1
35434,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,40284,2021-01-05 15:00:00,1
35435,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,40465,2021-01-05 16:00:00,2
35436,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,41093,2021-01-05 17:00:00,1
35437,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,41332,2021-01-05 18:00:00,2
35438,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,41645,2021-01-05 19:00:00,3
35439,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,42005,2021-01-05 20:00:00,2
35440,"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,42419,2021-01-05 22:00:00,2
35441,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,62,2020-12-30 00:00:00,1
35442,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,1387,2020-12-30 10:00:00,1
35443,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,1846,2020-12-30 11:00:00,1
35444,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,2388,2020-12-30 12:00:00,1
35445,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,2499,2020-12-30 13:00:00,5
35446,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,3270,2020-12-30 14:00:00,3
35447,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,4580,2020-12-30 16:00:00,2
35448,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,5653,2020-12-30 18:00:00,1
35449,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,6050,2020-12-30 19:00:00,1
35450,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,6343,2020-12-30 20:00:00,1
35451,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,7072,2020-12-31 02:00:00,1
35452,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,7938,2020-12-31 09:00:00,1
35453,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,8099,2020-12-31 10:00:00,2
35454,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,8717,2020-12-31 11:00:00,1
35455,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,9735,2020-12-31 13:00:00,1
35456,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,9971,2020-12-31 14:00:00,3
35457,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,10514,2020-12-31 15:00:00,3
35458,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,10962,2020-12-31 16:00:00,4
35459,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,11825,2020-12-31 17:00:00,1
35460,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,12386,2020-12-31 19:00:00,2
35461,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,15196,2021-01-01 11:00:00,1
35462,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,15555,2021-01-01 12:00:00,1
35463,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,15973,2021-01-01 13:00:00,1
35464,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,16427,2021-01-01 14:00:00,1
35465,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,17311,2021-01-01 16:00:00,1
35466,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,17936,2021-01-01 18:00:00,1
35467,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,19919,2021-01-02 11:00:00,2
35468,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,20249,2021-01-02 12:00:00,4
35469,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,21195,2021-01-02 13:00:00,1
35470,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,21349,2021-01-02 14:00:00,6
35471,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,22224,2021-01-02 15:00:00,3
35472,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,22941,2021-01-02 16:00:00,2
35473,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,23416,2021-01-02 17:00:00,2
35474,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,23690,2021-01-02 18:00:00,3
35475,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,24292,2021-01-02 19:00:00,1
35476,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,24802,2021-01-02 21:00:00,1
35477,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,24883,2021-01-02 22:00:00,2
35478,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,25742,2021-01-03 09:00:00,1
35479,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,26047,2021-01-03 10:00:00,1
35480,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,26458,2021-01-03 11:00:00,1
35481,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,26967,2021-01-03 12:00:00,1
35482,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,27279,2021-01-03 13:00:00,3
35483,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,27900,2021-01-03 14:00:00,3
35484,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,28882,2021-01-03 16:00:00,3
35485,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,29277,2021-01-03 17:00:00,3
35486,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,29612,2021-01-03 18:00:00,3
35487,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,30107,2021-01-03 19:00:00,1
35488,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,31826,2021-01-04 08:00:00,1
35489,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,32483,2021-01-04 10:00:00,1
35490,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,33111,2021-01-04 12:00:00,1
35491,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,34942,2021-01-04 17:00:00,2
35492,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,35291,2021-01-04 18:00:00,3
35493,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,36004,2021-01-04 19:00:00,1
35494,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,36071,2021-01-04 20:00:00,3
35495,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,36490,2021-01-04 21:00:00,1
35496,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,37839,2021-01-05 08:00:00,1
35497,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,38207,2021-01-05 09:00:00,1
35498,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,38844,2021-01-05 11:00:00,1
35499,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,38996,2021-01-05 12:00:00,2
35500,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,39585,2021-01-05 13:00:00,1
35501,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,40285,2021-01-05 15:00:00,1
35502,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,40466,2021-01-05 16:00:00,2
35503,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,40889,2021-01-05 17:00:00,2
35504,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,41171,2021-01-05 18:00:00,4
35505,"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,42163,2021-01-05 20:00:00,1
35506,"St. Bride Street, Holborn",703,51.51505991,-0.10534448,2,2020-12-30 00:00:00,4
35507,"St. Bride Street, Holborn",703,51.51505991,-0.10534448,995,2020-12-30 09:00:00,1
35508,"St. Bride Street, Holborn",703,51.51505991,-0.10534448,2658,2020-12-30 13:00:00,3
35509,"St. Bride Street, Holborn",703,51.51505991,-0.10534448,4138,2020-12-30 15:00:00,1
35510,"St. Bride Street, Holborn",703,51.51505991,-0.10534448,4287,2020-12-30 16:00:00,5
35511,"St. Bride Street, Holborn",703,51.51505991,-0.10534448,6394,2020-12-30 21:00:00,4
35512,"St. Bride Street, Holborn",703,51.51505991,-0.10534448,6621,2020-12-30 22:00:00,4
